"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue",,,,,,,,,
"1253323145	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755848	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia zopfii		SPECIES	Cladonia zopfii Vain.	GB	Summer Isles", Tannera Mòr, Meall Mòr," NE-side	98e934b0-5f31-11de-b67e-b8a03c50a862	58.006667	-5.403611							2012-08-26T02:00Z	26	8	2012	2607532	2607532	PRESERVED_SPECIMEN	E	E	E00755848	24782		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-04T08:08Z		",,,,,
"1253323024	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755847	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cenotea		SPECIES	Cladonia cenotea (Ach.) Schaer.	GB	River Dulnain", Kinveachy SSSI," Sluggan woodlands	98e934b0-5f31-11de-b67e-b8a03c50a862	57.271111	-3.862222			300.0	0.0			2015-05-28T02:00Z	28	5	2015	2607716	2607716	PRESERVED_SPECIMEN	E	E	E00755847	24520		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-04T08:08Z		",,,,,,
"1253322996	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755761	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	US	Jupiter Inlet Lighthouse Outstanding Natural Area", Bureau of Land Management. 7 Km north of West Palm Beach," Balm Beach county	98e934b0-5f31-11de-b67e-b8a03c50a862									2015-01-27T01:00Z	27	1	2015	2607519		PRESERVED_SPECIMEN	E	E	E00755761	18","688		CC_BY_NC_4_0		Rosentreter"," Roger			2018-02-04T08:08Z		",,,,,
"1253322880	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755759	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia subcariosa		SPECIES	Cladonia subcariosa Nyl.	US	Red Hill", Archbold Biological Station, mixed sand pine scrub and scrubby flatwoods habitat. South of Lake Placid," Highlands County	98e934b0-5f31-11de-b67e-b8a03c50a862					60.0	0.0			2008-01-06T01:00Z	6	1	2008	7246798	7246798	PRESERVED_SPECIMEN	E	E	E00755759	16","486		CC_BY_NC_4_0		Rosentreter"," Roger			2018-02-04T08:08Z		",,,,
"1228038933	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620657	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia pyxidata		SPECIES	Cladonia pyxidata (L.) Hoffm.			98e934b0-5f31-11de-b67e-b8a03c50a862													2607695	2607695	PRESERVED_SPECIMEN	E	E	E00620657			CC_BY_NC_4_0					2018-02-04T14:01Z		",,,,,,,,,
"1228035591	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755628	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia zopfii		SPECIES	Cladonia zopfii Vain.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									1992-01-31T01:00Z	31	1	1992	2607532	2607532	PRESERVED_SPECIMEN	E	E	E00755628	3042		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T14:01Z		",,,,,,,,
"1228034509	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00755565	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia trassii		SPECIES	Cladonia trassii Ahti	GB	Cairngorms", Beinn Macduibh," Garbh Uisge Mor	98e934b0-5f31-11de-b67e-b8a03c50a862	57.079444	-3.6575			1120.0	0.0			2011-08-15T02:00Z	15	8	2011	3391709	3391709	PRESERVED_SPECIMEN	E	E	E00755565	11328		CC_BY_NC_4_0		Harrold"," Paul			2018-02-04T14:01Z		",,,,,,
"1228031726	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745397	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cyathomorpha		SPECIES	Cladonia cyathomorpha Stirt. ex Walt.Watson	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607618	2607618	PRESERVED_SPECIMEN	E	E	E00745397	2061		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T14:01Z		",,,,,,,,
"1228031084	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745374	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia symphycarpa		SPECIES	Cladonia symphycarpia (Flörke) Fr.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													8379255	3391014	PRESERVED_SPECIMEN	E	E	E00745374	1197		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T14:01Z		",,,,,,,,
"1228028112	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745395	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia maxima		SPECIES	Cladonia maxima (Asahina) Ahti	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607533	2607533	PRESERVED_SPECIMEN	E	E	E00745395	1209		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T14:01Z		",,,,,,,,
"1228026135	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745396	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia macilenta		SPECIES	Cladonia macilenta Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													7246716	7246716	PRESERVED_SPECIMEN	E	E	E00745396	2338		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T14:01Z		",,,,,,,,
"1228024985	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745394	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607708	2607708	PRESERVED_SPECIMEN	E	E	E00745394	1235		CC_BY_NC_4_0		Fryday"," Alan Michael			2018-02-04T14:01Z		",,,,,,,,
"1228024911	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745393	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia subulata		SPECIES	Cladonia subulata (L.) Weber ex F.H.Wigg.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862													2607703	2607703	PRESERVED_SPECIMEN	E	E	E00745393			CC_BY_NC_4_0		Smith"," D.H.			2018-02-04T14:01Z		",,,,,,,,
"1143573416	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00744853	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia evansii		SPECIES	Cladina evansii (Abbayes) Hale & W.L.Culb.	US	Central florida	98e934b0-5f31-11de-b67e-b8a03c50a862													3278892	3390305	PRESERVED_SPECIMEN	E	E	E00744853			CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		RECORDED_DATE_INVALID",,,,,,,,
"1143573286	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745094	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia strepsilis		SPECIES	Cladonia strepsilis (Ach.) Grognot	GB	Coile-na-Glas-leitire"," Kinlochewe	98e934b0-5f31-11de-b67e-b8a03c50a862	57.621667	-5.349444							2007-11-03T01:00Z	3	11	2007	7903868	7246887	PRESERVED_SPECIMEN	E	E	E00745094	0123		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143573266	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745103	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia polydactyla	polydactyla	VARIETY	Cladonia polydactyla var. polydactyla	GB	Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2007-07-14T02:00Z	14	7	2007	7246899	2607641	PRESERVED_SPECIMEN	E	E	E00745103	0356		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,,
"1143573255	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745104	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia portentosa		SPECIES	Cladonia portentosa (Dufour) Coem.	GB	near Pithouse crags"," Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2007-02-24T01:00Z	24	2	2007	3390030	3390030	PRESERVED_SPECIMEN	E	E	E00745104	0101		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143573253	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745115	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia foliacea		SPECIES	Cladonia foliacea (Huds.) Willd.	GB	Tyninhame Links	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-09-16T02:00Z	16	9	2006	2607590	2607590	PRESERVED_SPECIMEN	E	E	E00745115	0278		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,,
"1143573234	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745107	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia polydactyla	polydactyla	VARIETY	Cladonia polydactyla var. polydactyla	GB	near Pithouse Crags"," Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2005-02-24T01:00Z	24	2	2005	7246899	2607641	PRESERVED_SPECIMEN	E	E	E00745107	0044		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143573221	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745097	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa		SPECIES	Cladonia squamosa (Scop.) Hoffm.	GB	Glen Quoich", Mar Forest," Braemar	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-04-05T02:00Z	5	4	2006	7246650	7246650	PRESERVED_SPECIMEN	E	E	E00745097	00169		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,
"1143573211	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745121	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia polydactyla	polydactyla	VARIETY	Cladonia polydactyla var. polydactyla	GB	Kielder forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2007-07-14T02:00Z	14	7	2007	7246899	2607641	PRESERVED_SPECIMEN	E	E	E00745121	0356		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,,
"1143573209	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745098	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiformis		SPECIES	Cladonia rangiformis Hoffm.	GB	Isle of Whithorn"," Dumfies & Galloway	98e934b0-5f31-11de-b67e-b8a03c50a862									2010-10-24T02:00Z	24	10	2010	7246697	7246697	PRESERVED_SPECIMEN	E	E	E00745098	0463		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143573178	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745188	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cervicornis		SPECIES	Cladonia cervicornis (Ach.) Flot.	GB	Glen Quioch	98e934b0-5f31-11de-b67e-b8a03c50a862	57.012222	-3.475556							2008-03-31T02:00Z	31	3	2008	2607671	2607671	PRESERVED_SPECIMEN	E	E	E00745188	5363		CC_BY_NC_4_0		Yahr"," Rebecca			2018-02-04T16:17Z		",,,,,,,,
"1143573173	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745130	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia bellidiflora		SPECIES	Cladonia bellidiflora (Ach.) Schaer.	GB	Lune Forest	98e934b0-5f31-11de-b67e-b8a03c50a862	54.619722	-2.228056							2005-11-18T01:00Z	18	11	2005	2607724	2607724	PRESERVED_SPECIMEN	E	E	E00745130	0007		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,,
"1143573080	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745095	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa	squamosa	VARIETY	Cladonia squamosa var. squamosa	GB	Dinewfr Deer Park"," Llandeilo	98e934b0-5f31-11de-b67e-b8a03c50a862									2010-10-10T02:00Z	10	10	2010	7246814	7246650	PRESERVED_SPECIMEN	E	E	E00745095	0445		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143573079	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745096	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia subcervicornis		SPECIES	Cladonia subcervicornis (Vain.) Kernst.	GB	Dun Caan"," Raasay	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-07-17T02:00Z	17	7	2009	2607644	2607644	PRESERVED_SPECIMEN	E	E	E00745096	0472		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143573058	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745116	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia arbuscula	arbuscula	SUBSPECIES	Cladonia arbuscula subsp. arbuscula	GB	Isle of Hoy (north tip)", enegars," Gully of cliff	98e934b0-5f31-11de-b67e-b8a03c50a862	58.913611	-3.383889							2008-08-23T02:00Z	23	8	2008	7186976	2607648	PRESERVED_SPECIMEN	E	E	E00745116	0400		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,
"1143573013	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745120	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia polydactyla	polydactyla	VARIETY	Cladonia polydactyla var. polydactyla	GB	near Pithouse Crags"," Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-02-24T01:00Z	24	2	2006	7246899	2607641	PRESERVED_SPECIMEN	E	E	E00745120	0043		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143573012	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745153	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia diversa		SPECIES	Cladonia diversa Asperges	GB	Strath Nethy	98e934b0-5f31-11de-b67e-b8a03c50a862	57.191944	-3.62			370.0	0.0			2007-04-04T02:00Z	4	4	2007	3390950	3390950	PRESERVED_SPECIMEN	E	E	E00745153	4949B		CC_BY_NC_4_0		Yahr"," Rebecca			2018-02-04T16:17Z		",,,,,,,,
"1143573008	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745114	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia coccifera		SPECIES	Cladonia coccifera (L.) Willd.	GB	Lune Forest	98e934b0-5f31-11de-b67e-b8a03c50a862	54.619722	-2.228056							2005-11-18T01:00Z	18	11	2005	7246653	7246653	PRESERVED_SPECIMEN	E	E	E00745114	0005		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,,
"1143573003	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745106	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia polydactyla	polydactyla	VARIETY	Cladonia polydactyla var. polydactyla	GB	near Pithouse Crags"," Kielder Forest 	98e934b0-5f31-11de-b67e-b8a03c50a862									2005-02-24T01:00Z	24	2	2005	7246899	2607641	PRESERVED_SPECIMEN	E	E	E00745106	0042		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572982	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745105	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia polydactyla	polydactyla	VARIETY	Cladonia polydactyla var. polydactyla	GB	Dinefwr Deer Park"," Llandeilo	98e934b0-5f31-11de-b67e-b8a03c50a862									2010-10-10T02:00Z	10	10	2010	7246899	2607641	PRESERVED_SPECIMEN	E	E	E00745105	0446		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572946	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745102	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia portentosa		SPECIES	Cladonia portentosa (Dufour) Coem.	GB	Lambley"," Haltwhistle	98e934b0-5f31-11de-b67e-b8a03c50a862													3390030	3390030	PRESERVED_SPECIMEN	E	E	E00745102	0032		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		RECORDED_DATE_INVALID",,,,,,,
"1143572945	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745101	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa		SPECIES	Cladonia squamosa (Scop.) Hoffm.	GB	Glen Quoich", Mar Forest," Braemar	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-04-05T02:00Z	5	4	2006	7246650	7246650	PRESERVED_SPECIMEN	E	E	E00745101	0170		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,
"1143572932	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745113	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	crispata	VARIETY	Cladonia crispata var. crispata	GB	Wedges Rigg Moss"," Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2007-10-04T02:00Z	4	10	2007	7186986	6606832	PRESERVED_SPECIMEN	E	E	E00745113	0340		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572904	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745112	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata	tenuis	VARIETY	Cladonia ciliata var. tenuis (Flörke) Ahti	GB	Glen Quoich", Mar Forest," Braemar	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-04-05T02:00Z	5	4	2006	3390193	2607546	PRESERVED_SPECIMEN	E	E	E00745112	0174		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,
"1143572851	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745111	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	GB	Pithouse Crags"," Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-02-24T01:00Z	24	2	2006	2607596	2607596	PRESERVED_SPECIMEN	E	E	E00745111	0099		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572826	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745099	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ramulosa		SPECIES	Cladonia ramulosa (With.) J.R.Laundon	GB	Whichester Crags"," Whitchester Moor near Bellingham	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-06-05T02:00Z	5	6	2006	2607557	2607557	PRESERVED_SPECIMEN	E	E	E00745099	0041		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572798	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745093	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia uncialis	uncialis	SUBSPECIES	Cladonia uncialis subsp. uncialis	GB	Muckle Samuel's Crag"," Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2007-05-24T02:00Z	24	5	2007	9465302	6606867	PRESERVED_SPECIMEN	E	E	E00745093	0309		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572788	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745100	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ramulosa		SPECIES	Cladonia ramulosa (With.) J.R.Laundon	GB	Glen Quoich", Mar Forest," Braemar	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-04-05T02:00Z	5	4	2006	2607557	2607557	PRESERVED_SPECIMEN	E	E	E00745100	0175		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,
"1143572701	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745110	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia furcata	furcata	VARIETY	Cladonia furcata var. furcata	GB	near High Rigg"," Keswick	98e934b0-5f31-11de-b67e-b8a03c50a862									2011-01-01T01:00Z	1	1	2011	6337359	7246646	PRESERVED_SPECIMEN	E	E	E00745110	0185		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572700	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745109	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia glauca		SPECIES	Cladonia glauca Flörke	GB	Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2007-07-14T02:00Z	14	7	2007	8658446	8658446	PRESERVED_SPECIMEN	E	E	E00745109	0354		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,,
"1143572697	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745108	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia humilis		SPECIES	Cladonia humilis (With.) J.R.Laundon	GB	Kielder Forest	98e934b0-5f31-11de-b67e-b8a03c50a862									2006-04-24T02:00Z	24	4	2006	2607526	2607526	PRESERVED_SPECIMEN	E	E	E00745108	0347		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,,
"1143572678	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745090	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia sulphurina		SPECIES	Cladonia sulphurina (Michx.) Fr.	GB	Mar Lodge Estate"," Braemar	98e934b0-5f31-11de-b67e-b8a03c50a862	57.011667	-3.383333							2007-03-12T01:00Z	12	3	2007	2607566	2607566	PRESERVED_SPECIMEN	E	E	E00745090	0298		CC_BY_NC_4_0		Sutcliffe"," Mike			2018-02-04T16:17Z		",,,,,,,
"1143572659	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00745172	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia coccifera		SPECIES	Cladonia coccifera (L.) Willd.	GB	Glen Quioch	98e934b0-5f31-11de-b67e-b8a03c50a862	57.005278	-3.463611							2008-03-31T02:00Z	31	3	2008	7246653	7246653	PRESERVED_SPECIMEN	E	E	E00745172	5355		CC_BY_NC_4_0		Yahr"," Rebecca			2018-02-04T16:17Z		",,,,,,,,
"1135468216	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00737797	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ramulosa		SPECIES	Cladonia ramulosa (With.) J.R.Laundon	AU	Coranderrk Sanctuary"," Healesville	98e934b0-5f31-11de-b67e-b8a03c50a862	-37.683333	145.516667							2004-07-27T02:00Z	27	7	2004	2607557	2607557	PRESERVED_SPECIMEN	E	E	E00737797	15016		CC_BY_NC_4_0		Filson"," R.B.			2018-02-05T03:26Z		",,,,,,,
"1135467879	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00737783	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia macilenta		SPECIES	Cladonia macilenta Hoffm.	AU	1 mile north of Anthony's Cutting", Great Western Highway," 5 miles W of Melton	98e934b0-5f31-11de-b67e-b8a03c50a862	-37.666667	144.483333							1965-04-29T01:00Z	29	4	1965	7246716	7246716	PRESERVED_SPECIMEN	E	E	E00737783	7167		CC_BY_NC_4_0		Filson"," R.B.			2018-02-05T03:26Z		",,,,,,
"1135467809	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00737803	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia verticillata	verticillata	SUBSPECIES	Cladonia cervicornis subsp. verticillata (Hoffm.) Ahti	AU	Echo Flat track above car park"," Lake Mountain district	98e934b0-5f31-11de-b67e-b8a03c50a862	-37.491667	145.880556							1975-03-29T01:00Z	29	3	1975	2607672	2607673	PRESERVED_SPECIMEN	E	E	E00737803	15300		CC_BY_NC_4_0		Filson"," R.B.			2018-02-05T03:26Z		",,,,,,,
