gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
574952355,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00301273,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Dysoxylum,Dysoxylum variabile,,SPECIES,Dysoxylum variabile Harms,PG,Sogeri region,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,3851455,3851455,PRESERVED_SPECIMEN,E,E,E00301273,518,,CC_BY_NC_4_0,,Forbes,,,,,
574950842,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00416034,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Caenlochan glen,98e934b0-5f31-11de-b67e-b8a03c50a862,56.8675,-3.334167,,,,,,,1874-01-01T01:00Z,,,1874,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00416034,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
574950804,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377949,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Malham Cove,98e934b0-5f31-11de-b67e-b8a03c50a862,54.068333,-2.151944,,,,,,,1880-05-17T01:00Z,17,5,1880,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377949,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
574948734,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00315552,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Longniddry,98e934b0-5f31-11de-b67e-b8a03c50a862,55.983333,-2.883333,,,,,,,1876-06-27T01:00Z,27,6,1876,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00315552,,,CC_BY_NC_4_0,,Webb,,,,,
574948562,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00245095,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum edgeworthii,,SPECIES,Adiantum edgeworthii Hook.,CN,Tapeissui Gully,98e934b0-5f31-11de-b67e-b8a03c50a862,39.928889,116.388333,,,,,,,1886-07-28T01:00Z,28,7,1886,3746914,3746914,PRESERVED_SPECIMEN,E,E,E00245095,,,CC_BY_NC_4_0,,,,,2017-10-06T15:36Z,,GEODETIC_DATUM_ASSUMED_WGS84
574948354,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377849,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Ben Lui,98e934b0-5f31-11de-b67e-b8a03c50a862,52.064167,-4.810278,,,,,,,1880-07-24T01:00Z,24,7,1880,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377849,,,CC_BY_NC_4_0,,Johnston,,,,,
574943565,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298414,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Pentland Hills,98e934b0-5f31-11de-b67e-b8a03c50a862,55.833333,-3.333333,,,,,,,1823-07-17T01:00Z,17,7,1823,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00298414,,,CC_BY_NC_4_0,,Gibson,,,,,
574942527,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298109,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Near Kirkcaldy,98e934b0-5f31-11de-b67e-b8a03c50a862,56.116667,-3.166667,,,,,,,1848-06-03T01:00Z,3,6,1848,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298109,,,CC_BY_NC_4_0,,,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
574941605,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254235,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium trichomanes,quadrivalens,SUBSPECIES,Asplenium trichomanes subsp. quadrivalens D. E. Meyer,GB,Nr Killin,98e934b0-5f31-11de-b67e-b8a03c50a862,56.466667,-4.316667,,,,,,,1855-08-07T01:00Z,7,8,1855,7610857,2650662,PRESERVED_SPECIMEN,E,E,E00254235,,,CC_BY_NC_4_0,,,,,2017-10-06T15:37Z,,GEODETIC_DATUM_ASSUMED_WGS84
574939910,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00346336,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Macaranga,Macaranga involucrata,,SPECIES,Macaranga involucrata (Roxb.) Baill.,PG,,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,3074523,3074523,PRESERVED_SPECIMEN,E,E,E00346336,397,,CC_BY_NC_4_0,,Forbes,,,,,
574939208,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298177,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Monifieth,98e934b0-5f31-11de-b67e-b8a03c50a862,56.483333,-2.816667,,,,,,,1869-01-01T01:00Z,,,1869,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298177,,,CC_BY_NC_4_0,,,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
574933638,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298557,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,Pyrola media,,SPECIES,Pyrola media Sw.,GB,nr Wolsingham.,98e934b0-5f31-11de-b67e-b8a03c50a862,54.733333,-1.883333,,,,,,,1841-01-01T01:00Z,,,1841,2888292,2888292,PRESERVED_SPECIMEN,E,E,E00298557,,,CC_BY_NC_4_0,,Shull,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
574933006,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00108039,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Cephalozia,Cephalozia affinis,,SPECIES,Cephalozia affinis Steph.,FI,"Regio aboensis: Lojo ""Ojamo""",98e934b0-5f31-11de-b67e-b8a03c50a862,60.25,24.083333,,,,,,,1877-07-02T01:00Z,2,7,1877,4276646,4276646,PRESERVED_SPECIMEN,E,E,E00108039,,,CC_BY_NC_4_0,,Lindberg,,,,,
574927479,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00288992,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus edelfeltii,,SPECIES,Ficus edelfeltii King,PG,Sogeri region,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,5572077,5572077,PRESERVED_SPECIMEN,E,E,E00288992,59,,CC_BY_NC_4_0,,Forbes,,,,,
574927189,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298460,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,near Aberdeen.,98e934b0-5f31-11de-b67e-b8a03c50a862,57.15,-2.133333,,,,,,,1838-07-07T01:00Z,7,7,1838,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298460,,,CC_BY_NC_4_0,,Fleming,,,,,
574925795,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377961,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Longsleddale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574924688,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00293468,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Gamlingay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574921181,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254514,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium ensiforme,,SPECIES,Asplenium ensiforme Wall. ex Hook. & Grev.,IN,,98e934b0-5f31-11de-b67e-b8a03c50a862,22.281944,88.911111,,,,,,,1882-04-11T01:00Z,11,4,1882,7535658,7535658,PRESERVED_SPECIMEN,E,E,E00254514,6410,,CC_BY_NC_4_0,,Watt,,,,,
574921015,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00288993,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus casearioides,,SPECIES,Ficus casearioides King,PG,Sogeri region,98e934b0-5f31-11de-b67e-b8a03c50a862,-9.479167,147.526944,,,,,,,1885-01-01T01:00Z,,,1885,5570849,5570849,PRESERVED_SPECIMEN,E,E,E00288993,568,,CC_BY_NC_4_0,,Forbes,,,,,
574915978,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00243725,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum terminatum,,SPECIES,Adiantum terminatum Kze. ex Miq.,GY,,98e934b0-5f31-11de-b67e-b8a03c50a862,6.8,-58.166667,,,,,,,1882-12-29T01:00Z,29,12,1882,8420393,8420393,PRESERVED_SPECIMEN,E,E,E00243725,,,CC_BY_NC_4_0,,Winter,,,,,
574913286,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00293473,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Audley End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574912527,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00225213,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Hypopitys,Hypopitys monotropa,,SPECIES,Monotropa hypopitys L.,GB,Cawdor Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574911370,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00440347,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis graveolens,,SPECIES,Clematis graveolens Lindl.,PK,Baluchistan Wain [mountain],98e934b0-5f31-11de-b67e-b8a03c50a862,30.616667,70.016667,,,2134,0,,,1889-05-14T01:00Z,14,5,1889,3920997,3920997,PRESERVED_SPECIMEN,E,E,E00440347,3382,,CC_BY_NC_4_0,,Lace,,,,,
574910258,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298354,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,Pyrola media,,SPECIES,Pyrola media Sw.,GB,near Pease Dean [nr. Cockburnspath?],98e934b0-5f31-11de-b67e-b8a03c50a862,55.9,-2.35,,,,,,,1881-06-29T01:00Z,29,6,1881,2888292,2888292,PRESERVED_SPECIMEN,E,E,E00298354,,,CC_BY_NC_4_0,,D.P.,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
574909659,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00416004,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Glen Isla,98e934b0-5f31-11de-b67e-b8a03c50a862,56.784722,-3.316944,,,,,,,1847-08-17T01:00Z,17,8,1847,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00416004,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
574906424,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254261,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium trichomanes,quadrivalens,SUBSPECIES,Asplenium trichomanes subsp. quadrivalens D. E. Meyer,GB,Arran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574906128,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254255,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium trichomanes,quadrivalens,SUBSPECIES,Asplenium trichomanes subsp. quadrivalens D. E. Meyer,GB,Tayniult,98e934b0-5f31-11de-b67e-b8a03c50a862,56.416667,-5.233333,,,,,,,1887-09-10T01:00Z,10,9,1887,7610857,2650662,PRESERVED_SPECIMEN,E,E,E00254255,,,CC_BY_NC_4_0,,,,,2017-10-06T15:37Z,,GEODETIC_DATUM_ASSUMED_WGS84
574905771,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00315551,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Hypopitys,Hypopitys monotropa,,SPECIES,Monotropa hypopitys L.,GB,Dorking,98e934b0-5f31-11de-b67e-b8a03c50a862,51.233333,-0.333333,,,,,,,1814-01-01T01:00Z,,,1814,8249145,2888342,PRESERVED_SPECIMEN,E,E,E00315551,,,CC_BY_NC_4_0,,Turner,,,,,
574904568,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298429,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Belford,98e934b0-5f31-11de-b67e-b8a03c50a862,55.6,-1.833333,,,,,,,1882-01-01T01:00Z,,,1882,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298429,,,CC_BY_NC_4_0,,Terras,,,,,
574904567,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298160,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Elie,98e934b0-5f31-11de-b67e-b8a03c50a862,56.183333,-2.816667,,,,,,,1886-06-26T01:00Z,26,6,1886,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298160,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
574900952,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298131,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Cockenzie Links,98e934b0-5f31-11de-b67e-b8a03c50a862,55.966667,-2.95,,,,,,,1881-05-30T01:00Z,30,5,1881,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298131,,,CC_BY_NC_4_0,,Evans,,,,,
574900453,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298029,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,Gentianella campestris,,SPECIES,Gentianella campestris (L.) Börner,GB,Glen Ogle,98e934b0-5f31-11de-b67e-b8a03c50a862,56.416667,-4.316667,,,,,,,1848-07-24T01:00Z,24,7,1848,7270427,7270427,PRESERVED_SPECIMEN,E,E,E00298029,,,CC_BY_NC_4_0,,Lindsay,,,,,
574898487,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298625,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,Tentsmuir,98e934b0-5f31-11de-b67e-b8a03c50a862,56.416667,-2.833333,,,,,,,1888-08-25T01:00Z,25,8,1888,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00298625,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
574896437,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298107,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Tent's Muir,98e934b0-5f31-11de-b67e-b8a03c50a862,56.416667,-2.833333,,,,,,,1876-07-01T01:00Z,1,7,1876,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298107,,,CC_BY_NC_4_0,,Webb,,,,,
574895895,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00416003,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,near Glen Dole [Glen Doll],98e934b0-5f31-11de-b67e-b8a03c50a862,56.867778,-3.217778,,,,,,,1838-01-01T01:00Z,,,1838,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00416003,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
574893602,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298502,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria palustris,,SPECIES,Stellaria palustris Ehrh. ex Retz.,GB,Pofsil Marsh,98e934b0-5f31-11de-b67e-b8a03c50a862,55.9,-4.266667,,,,,,,1849-07-17T01:00Z,17,7,1849,8407946,8407946,PRESERVED_SPECIMEN,E,E,E00298502,,,CC_BY_NC_4_0,,Balfour,,,,,
574892401,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298026,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,Gentianella campestris,,SPECIES,Gentianella campestris (L.) Börner,GB,Loch Lubnaig,98e934b0-5f31-11de-b67e-b8a03c50a862,56.3,-4.283333,,,,,,,1860-01-01T01:00Z,,,1860,7270427,7270427,PRESERVED_SPECIMEN,E,E,E00298026,,,CC_BY_NC_4_0,,,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
574891925,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377887,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,King's Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574891632,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377881,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Carron Waters,98e934b0-5f31-11de-b67e-b8a03c50a862,56.018333,-4.085278,,,,,,,1868-06-09T01:00Z,9,6,1868,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377881,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
574890858,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377903,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.535278,-4.2175,,,,,,,1844-08-02T01:00Z,2,8,1844,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377903,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
574889183,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298381,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,Pyrola media,,SPECIES,Pyrola media Sw.,GB,near Montrose,98e934b0-5f31-11de-b67e-b8a03c50a862,56.716667,-2.466667,,,,,,,1838-01-01T01:00Z,,,1838,2888292,2888292,PRESERVED_SPECIMEN,E,E,E00298381,,,CC_BY_NC_4_0,,Aoal,,,2017-12-19T22:18Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
574887498,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377844,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Moffat,98e934b0-5f31-11de-b67e-b8a03c50a862,55.333611,-3.435,,,111,0,,,1868-06-02T01:00Z,2,6,1868,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377844,,,CC_BY_NC_4_0,,,,,2017-10-06T15:39Z,,GEODETIC_DATUM_ASSUMED_WGS84
574886763,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00073767,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum palustre,,SPECIES,Sphagnum palustre L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574885799,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298541,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Pyrola,Pyrola media,,SPECIES,Pyrola media Sw.,GB,Firwood near Grantown,98e934b0-5f31-11de-b67e-b8a03c50a862,57.583333,-2.716667,,,,,,,1837-07-17T01:00Z,17,7,1837,2888292,2888292,PRESERVED_SPECIMEN,E,E,E00298541,,,CC_BY_NC_4_0,,Stables,,,,,
574881722,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298069,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,Gentianella campestris,,SPECIES,Gentianella campestris (L.) Börner,GB,Killin,98e934b0-5f31-11de-b67e-b8a03c50a862,56.466667,-4.316667,,,,,,,1839-01-01T01:00Z,,,1839,7270427,7270427,PRESERVED_SPECIMEN,E,E,E00298069,,,CC_BY_NC_4_0,,Balfour,,,,,
574879209,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00073744,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum palustre,,SPECIES,Sphagnum palustre L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574878996,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377965,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Grizedale Tarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574877790,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00254029,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium auriculatum,,SPECIES,Asplenium semicordatum Raddi,BR,Nova Friburgo,98e934b0-5f31-11de-b67e-b8a03c50a862,-22.266667,-42.533333,,,,,,,1871-08-03T01:00Z,3,8,1871,4256138,2650708,PRESERVED_SPECIMEN,E,E,E00254029,,,CC_BY_NC_4_0,,Day,,,,,
574877537,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00245114,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum edgeworthii,,SPECIES,Adiantum edgeworthii Hook.,IN,Manipur,98e934b0-5f31-11de-b67e-b8a03c50a862,22.281944,88.911111,,,,,,,1881-01-01T01:00Z,,,1881,3746914,3746914,PRESERVED_SPECIMEN,E,E,E00245114,6062,,CC_BY_NC_4_0,,Watt,,,,,
574877536,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00245113,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum edgeworthii,,SPECIES,Adiantum edgeworthii Hook.,IN,Manipur,98e934b0-5f31-11de-b67e-b8a03c50a862,22.281944,88.911111,,,,,,,1881-01-01T01:00Z,,,1881,3746914,3746914,PRESERVED_SPECIMEN,E,E,E00245113,6062,,CC_BY_NC_4_0,,Watt,,,,,
574873836,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298519,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria palustris,,SPECIES,Stellaria palustris Ehrh. ex Retz.,GB,Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574873535,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298622,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Scleranthus,Scleranthus annuus,,SPECIES,Scleranthus annuus L.,GB,St Davids,98e934b0-5f31-11de-b67e-b8a03c50a862,56.033333,-3.366667,,,,,,,1878-05-11T01:00Z,11,5,1878,3085894,3085894,PRESERVED_SPECIMEN,E,E,E00298622,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
574871615,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00298130,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,Astragalus danicus,,SPECIES,Astragalus danicus Retz.,GB,Longniddry,98e934b0-5f31-11de-b67e-b8a03c50a862,55.983333,-2.883333,,,,,,,1876-06-16T01:00Z,16,6,1876,5342838,5342838,PRESERVED_SPECIMEN,E,E,E00298130,,,CC_BY_NC_4_0,,Webb,,,,,
574869182,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00377869,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga hypnoides,,SPECIES,Saxifraga hypnoides L.,GB,Dalmahoy Hill,98e934b0-5f31-11de-b67e-b8a03c50a862,55.883333,-3.383333,,,,,,,1845-01-01T01:00Z,,,1845,8028512,8028512,PRESERVED_SPECIMEN,E,E,E00377869,,,CC_BY_NC_4_0,,Heddle,,,,,
