gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
574702517																										http://data.rbge.org.uk/living/19902847													1999-01-14 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19902847	19902847	200	Pendry, C				not recorded							dead																											collected directly from the wild													DM																										degrees minutes seconds																																													Orchidaceae												Orchidaceae	Unk.orchidaceae								ICBN			
574702484																										http://data.rbge.org.uk/living/19101006													2011-02-24 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19101006	19101006						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Masdevallia velifera Rchb.f.												Orchidaceae	Masdevallia		velifera						ICBN			
574702455																										http://data.rbge.org.uk/living/19681778													2017-08-02 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19681778	19681778	2141	Woods, Patrick James Blyth				not recorded							alive																		1968-06-22		174					1968-06-22		collected directly from the wild													PG		Morobe			West side of Aregenang village		1500	1500	1500 M																	degrees minutes seconds																																													Dendrobium bilobum Lindl.												Orchidaceae	Dendrobium		bilobum						ICBN			
574702409																										http://data.rbge.org.uk/living/20041076													2017-07-26 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041076	20041076	1549	Harris, Waine.K				not recorded							dead																		2003		182					2003		collected directly from the wild				Sepals and petals dull ochrish cream;sepals with 3 redbrown veins and margin spetals with 1 and margins. Lip red brown,paler on sides and between lateral lobes. Column pale yellowish green. Tropical lowland rainforest, moderately open canopy. Thin organic-rich layer over deeply weathered limestone bedrock  				New Guinea					PG					Gulf Province, Darai site, Darai Plateau		440	440	440 M								7.129258	143.611569						7° 7' 45.33' E	143° 36' 41.65' E	degrees minutes seconds																																													Bulbophyllum												Orchidaceae	Bulbophyllum								ICBN			
574702255																										http://data.rbge.org.uk/living/19821084													2000-12-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19821084	19821084	641	Rees, T & Reeve, T M				not recorded							dead																											collected directly from the wild													PG		Enga Prov.	Porgera Dist.		Komanga, Paiela C/D		1700	1700	1700 M																	degrees minutes seconds																																													Bulbophyllum antenniferum (Lindl.) Rchb.f.												Orchidaceae	Bulbophyllum		antenniferum						ICBN			
574702110																										http://data.rbge.org.uk/living/19722757													2007-10-29 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19722757	19722757		Bacon, A J				not recorded							dead																											collected directly from the wild													MY		Sabah																								degrees minutes seconds																																													Coelogyne												Orchidaceae	Coelogyne								ICBN			
574702092																										http://data.rbge.org.uk/living/19701928													2017-08-02 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19701928	19701928						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Dendrobium prenticei (F.Muell.) Nicholls												Orchidaceae	Dendrobium		prenticei						ICBN			
574702070																										http://data.rbge.org.uk/living/19734031													2017-08-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19734031	19734031						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Odontoglossum  Charlesworthii  grex												Orchidaceae	Odontoglossum								ICBN			
574701805																										http://data.rbge.org.uk/living/19822075													2017-09-01 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19822075	19822075	4109	Grierson, Andrew J.C. & Long, David G.				not recorded							dead																		1982-03-29		88					1982-03-29		collected directly from the wild				Rocky gorge of stream, on cliff face									BT		Gaylegphug Dist.			Slopes below Sham Khara		1150	1150	1150 M								27.016667	90.566667						27° 1' E	90° 34' E	degrees minutes seconds																																													Podochilus khasianus Hook.f.												Orchidaceae	Podochilus		khasianus						ICBN			
574701725																										http://data.rbge.org.uk/living/19850860													2017-10-25 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19850860	19850860		Argent, George C.G. & Ratter, James A.				not recorded							alive																		March 1985		74					March 1985		collected directly from the wild				In lowland mixed Dipterocarp Forest									MY		Sabah	Segama Lahad Datu Dist.		Ulu Sg		100	250	100-250 M								4.966667	117.800000						04° 58' E	117° 48' E	degrees minutes seconds																																													Bulbophyllum acumuinatum (Ridl.) Ridl.												Orchidaceae	Bulbophyllum		acumuinatum						ICBN			
574701723																										http://data.rbge.org.uk/living/19850859													2000-09-22 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19850859	19850859		Argent, G & Ratter, J				not recorded							dead																		March 1985		74					March 1985		collected directly from the wild				In lowland mixed Dipterocarp Forest									MY		Sabah	Segama Lahad Datu Dist.		Ulu Sg		100	250	100-250 M								4.966667	117.800000						04° 58' E	117° 48' E	degrees minutes seconds																																													Sarcochilus pallidus Lindl.												Orchidaceae	Sarcochilus		pallidus						ICBN			
574701584																										http://data.rbge.org.uk/living/19697754													2017-09-11 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19697754	19697754						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Sobralia  Inverleith  grex												Orchidaceae	Sobralia								ICBN			
574701539																										http://data.rbge.org.uk/living/19721246													2003-07-28 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19721246	19721246		Argent, George C.G.				not recorded							dead						1500-2500 ft																					collected directly from the wild													PG		West New Britain	Umboi Island		Mt Tanglup																					degrees minutes seconds																																													Mediocalcar umboiense Schuit.												Orchidaceae	Mediocalcar		umboiense						ICBN			
574701419																										http://data.rbge.org.uk/living/19924007													2015-01-08 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19924007	19924007						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Dendrobium rennellii P.J.Cribb												Orchidaceae	Dendrobium		rennellii						ICBN			
574701371																										http://data.rbge.org.uk/living/19821087													2018-02-22 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19821087	19821087	615	Rees, Tim & Reeve, Tom M.				not recorded							alive																											collected directly from the wild													PG		Enga	Lagaip Dist.		Wanepos		2700	2700	2700 M																	degrees minutes seconds																																													Bulbophyllum savaiense Schltr. ssp. gorumense (Schltr.) J.J.Verm.												Orchidaceae	Bulbophyllum		savaiense						ICBN			
574701336																										http://data.rbge.org.uk/living/19690144													2008-03-06 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19690144	19690144						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Epidendrum floribundum Kunth												Orchidaceae	Epidendrum		floribundum						ICBN			
574701327																										http://data.rbge.org.uk/living/19710221													2001-06-11 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19710221	19710221	29	Wing, E.				not recorded							dead																		July 1968		197					July 1968		collected directly from the wild													PG		Eastern Highlands			Mt. Wilhelm																					degrees minutes seconds																																													Dendrobium subclausum Rolfe												Orchidaceae	Dendrobium		subclausum						ICBN			
574701198																										http://data.rbge.org.uk/living/20041378													2015-01-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041378	20041378	2659					not recorded							dead																											collected directly from the wild													PG							1783	1783	1783 M								-8.516667	147.850000						8° 31' E	147° 51' E	degrees minutes seconds																																													Bulbophyllum												Orchidaceae	Bulbophyllum								ICBN			
574701164																										http://data.rbge.org.uk/living/19752478													1999-09-03 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19752478	19752478		Elworthy, G C				not recorded							dead																											collected directly from the wild													PG		Marobe Dist.			Wau, Edie Creek																					degrees minutes seconds																																													Mediocalcar uniflorum Schltr.												Orchidaceae	Mediocalcar		uniflorum						ICBN			
574701105																										http://data.rbge.org.uk/living/19716173													2017-08-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19716173	19716173						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Lycaste macrophylla (Poepp. & Endl.) Lindl. var. alba 												Orchidaceae	Lycaste		macrophylla						ICBN			
574701099																										http://data.rbge.org.uk/living/20091484													2015-01-27 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20091484	20091484		McHaffie, Heather S.				not recorded							alive																		2009-09-04		247					2009-09-04		collected directly from the wild				Species-rich meadow on dry slope.				Britain and Ireland					GB		Scotland			Straloch																					degrees minutes seconds																																													Pseudorchis albida (L.) Á.Löve & D.Löve												Orchidaceae	Pseudorchis		albida						ICBN			
574701083																										http://data.rbge.org.uk/living/19901434													1998-02-24 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19901434	19901434	284	Pendry, C				not recorded							dead						Epiphyte on Citrus												1990-03-26		85					1990-03-26		collected directly from the wild				Pastoral land									DM					Providence Estate		550	550	550 M																	degrees minutes seconds																																													Orchidaceae												Orchidaceae	Unk.orchidaceae								ICBN			
574701069																										http://data.rbge.org.uk/living/19812468													1998-01-22 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19812468	19812468	206	Sino-British Cangshan Expedition				not recorded							dead																		1981-05-05		125					1981-05-05		collected directly from the wild				On exposed rocks									CN		Yunnan, W	Dali Bai Aut. Pref.		Cangshan, Xieniupingdi		3100	3100	3100 M																	degrees minutes seconds																																													Pleione forrestii Schltr.												Orchidaceae	Pleione		forrestii						ICBN			
574700950																										http://data.rbge.org.uk/living/19793127													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19793127	19793127	2	Mason, L. Maurice & Elworthy, G.C.				not recorded							alive																		1976		183					1976		collected directly from the wild													PG					Above Goroka																					degrees minutes seconds																																													Eria												Orchidaceae	Eria								ICBN			
574700844																										http://data.rbge.org.uk/living/19701125													2000-11-01 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19701125	19701125		Mason, M				not recorded							dead																											collected directly from the wild													CO		Dpto. de Antioquia			near Medellin		1829	3048	6000-10000 FT																	degrees minutes seconds																																													Stelis aff. simacoensis Schltr.												Orchidaceae	Stelis		simacoensis						ICBN			
574700785																										http://data.rbge.org.uk/living/19762913													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19762913	19762913	329	Buxton, G.				not recorded							alive																											collected directly from the wild													MY		Sabah	Kota Belud		Mt. Kinabalu																					degrees minutes seconds																																													Coelogyne rhabdobulbon Schltr.												Orchidaceae	Coelogyne		rhabdobulbon						ICBN			
574700694																										http://data.rbge.org.uk/living/20041220													2017-08-11 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041220	20041220	1839	De Vogel, Ed; Vogel, Art;				not recorded							dead																											collected directly from the wild													PG					Kokoda		100	100	100 M								-8.833333	147.833333						8° 50' E	147° 50' E	degrees minutes seconds																																													Bulbophyllum												Orchidaceae	Bulbophyllum								ICBN			
574700692																										http://data.rbge.org.uk/living/20041219													2017-08-11 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041219	20041219	1838	De Vogel, Ed; Vogel, Art;				not recorded							dead																											collected directly from the wild													PG					Kokoda		100	100	100 M								-8.833333	147.833333						8° 50' E	147° 50' E	degrees minutes seconds																																													Bulbophyllum												Orchidaceae	Bulbophyllum								ICBN			
574700659																										http://data.rbge.org.uk/living/20041128													2015-01-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041128	20041128	1601	Harris, Waine.K				not recorded							dead																		2003		182					2003		collected directly from the wild				Tropical lowland rainforest, moderately open canopy. Thin organic-rich layer over deeply weathered limestone bedrock  				New Guinea					PG					Gulf Province, Darai site, Darai Plateau		440	440	440 M								-7.129260	143.611570						7.12926° E	143.61157° E	degrees minutes seconds																																													Dendrobium												Orchidaceae	Dendrobium								ICBN			
574700637																										http://data.rbge.org.uk/living/19180007													2017-01-18 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19180007	19180007						not recorded							alive																											collected directly from the wild													NG																										degrees minutes seconds																																													Bulbophyllum falcatum (Lindl.) Rchb.f.												Orchidaceae	Bulbophyllum		falcatum						ICBN			
574700625																										http://data.rbge.org.uk/living/19952823																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19952823	19952823	248	Mitchell, David R. & Smith, Paul				not recorded							dead																		1995-09-02		245					1995-09-02		collected directly from the wild													MY		Sabah	Kota Belud		Mount Kinabalu, plot 2 Layang Layang		2621	2621	2621 M																	degrees minutes seconds																																													Orchidaceae												Orchidaceae	Unk.orchidaceae								ICBN			
574700546																										http://data.rbge.org.uk/living/19682218													2002-07-31 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19682218	19682218	2720	Woods, Patrick James Blyth				not recorded							dead						Epiphyte, occuring on main stems of trees; flowers pale whitish yellow; tip of labellum black; anther cap brown												1968-07-25		207					1968-07-25		collected directly from the wild													PG		Milne Bay	Rabaraba Subdistrict		Mt. Dayman area; Donana to Ideve																					degrees minutes seconds																																													Glossorhyncha												Orchidaceae	Glossorhyncha								ICBN			
574700542																										http://data.rbge.org.uk/living/19851029													1999-05-06 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19851029	19851029						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Dendrobium cuthbertsonii F.Muell.												Orchidaceae	Dendrobium		cuthbertsonii						ICBN			
574700454																										http://data.rbge.org.uk/living/19690214													1999-05-07 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19690214	19690214						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Maxillaria rufescens Lindl.												Orchidaceae	Maxillaria		rufescens						ICBN			
574700438																										http://data.rbge.org.uk/living/19690295													2017-08-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19690295	19690295						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Pleurothallis												Orchidaceae	Pleurothallis								ICBN			
574700436																										http://data.rbge.org.uk/living/19690305													2017-08-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19690305	19690305						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Pleurothallis pedunculata (Klotzsch) Rchb.f.												Orchidaceae	Pleurothallis		pedunculata						ICBN			
574700422																										http://data.rbge.org.uk/living/19680688													2017-08-15 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19680688	19680688	648	Woods, Patrick James Blyth				not recorded							alive																		1968-04-17		108					1968-04-17		collected directly from the wild													MY		Perak																								degrees minutes seconds																																													Trichotosia ferox Blume												Orchidaceae	Trichotosia		ferox						ICBN			
574700418																										http://data.rbge.org.uk/living/19845010													1998-02-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19845010	19845010						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Pleione formosana Hayata												Orchidaceae	Pleione		formosana						ICBN			
574700412																										http://data.rbge.org.uk/living/19640010													2002-08-30 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19640010	19640010		Cookson, A J				not recorded							dead																											collected directly from the wild													ZW		Umtali Dist.			Umtali		1372	1372	1372 M																	degrees minutes seconds																																													Vanilla												Orchidaceae	Vanilla								ICBN			
574700365																										http://data.rbge.org.uk/living/19792918													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19792918	19792918						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Phalaenopsis modesta J.J.Sm.												Orchidaceae	Phalaenopsis		modesta						ICBN			
574700353																										http://data.rbge.org.uk/living/19560133													2017-08-02 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19560133	19560133	1A	Brough, Majorie A.				not recorded							alive																											collected directly from the wild													NP																										degrees minutes seconds																																													Pholidota pallida Lindl.												Orchidaceae	Pholidota		pallida						ICBN			
574700251																										http://data.rbge.org.uk/living/19490231													2007-03-28 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19490231	19490231						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Dendrobium brymerianum Rchb.f.												Orchidaceae	Dendrobium		brymerianum						ICBN			
574700145																										http://data.rbge.org.uk/living/20052625													2015-01-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20052625	20052625						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Trichopilia marginata Henfr.												Orchidaceae	Trichopilia		marginata						ICBN			
574700086																										http://data.rbge.org.uk/living/19872382													1997-05-08 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19872382	19872382						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Epidendrum ilense Dodson												Orchidaceae	Epidendrum		ilense						ICBN			
574700080																										http://data.rbge.org.uk/living/19682001													2000-10-10 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19682001	19682001	2339	Woods, Patrick James Blyth				not recorded							dead																		1968-07-11		193					1968-07-11		collected directly from the wild													PG		Milne Bay	Rabaraba Subdist.		Nepesip to Tua over Mt. Gaughan		1500	1500	1500 M																	degrees minutes seconds																																													Dendrobium brassii T.M.Reeve & P.Woods												Orchidaceae	Dendrobium		brassii						ICBN			
574699894																										http://data.rbge.org.uk/living/19911943													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19911943	19911943						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Cymbidium  Soleil Victoria  grex												Orchidaceae	Cymbidium								ICBN			
574699796																										http://data.rbge.org.uk/living/19644474													2011-12-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19644474	19644474						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Odontioda  Saint Fuscien  grex												Orchidaceae	Odontioda								ICBN			
574699698																										http://data.rbge.org.uk/living/20041416													2015-01-21 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20041416	20041416						not recorded							dead																											collected directly from the wild													PG																										degrees minutes seconds																																													Orchidaceae												Orchidaceae	Unk.orchidaceae								ICBN			
574699653																										http://data.rbge.org.uk/living/19850010													2012-12-19 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19850010	19850010	84/6	McLeish, Ian				not recorded							dead																		October 1984		289					October 1984		collected directly from the wild													OM		Dhofar			Wadi Hinna		100	100	100 M																	degrees minutes seconds																																													Eulophia												Orchidaceae	Eulophia								ICBN			
574699645																										http://data.rbge.org.uk/living/19741312													2011-03-17 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19741312	19741312						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Epidendrum  Obrienianum  grex												Orchidaceae	Epidendrum								ICBN			
